Name,Typ,Preis in euro,Region,Beschreibung,Alkoholgehalt,Weinstil,Herkunft,URL,Thumb
CHÂTEAU L'HOSPITALET La Réserve BIO** 2019 – FR-BIO-01,Rotwein,"
13,70€*
","La Clape, Languedoc","

Notiz:
Gérard Bertrand kann mit Fug und Recht ""Monsieur Sud de France"" nennen. Wie nur wenige andere Weinerzeuger kämpft er mit Herz, Verstand und exzellenten Weinen für seine südfranzösische Heimat. Eines seiner schönsten Weingüter ist das Château l'Hospitalet, das im Naturpark des Felsmassivs von La Clape inmitten einer 1000 Hektar großen geschützten Buschlandschaft liegt. Und das herrlich mediterrane Weine hervorbringt wie diese verführerische Réserve aus Syrah, Mourvèdre und Grenache, die mit einem prächtigen Kirschrot ins Glas fließt. Das üppige Bouquet schenkt uns reiche Aromen von Süßkirschen, Cassis, Brombeeren und Blaubeeren auf der Fruchtseite, dazu Kräuternoten wie Rosmarin und Thymian. Am Gaumen wirkt der Wein stoffig, würzig und dicht. Glänzende Tanninstruktur trifft auf reiches Extrakt, der Nachhall ungemein charmant und einnehmend, wie dies auch sein Erzeuger sein kann.  
","<div class=""colC"">14,82% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/1785/2019-chateau-l-hospitalet-la-reserve-bio/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1785_0.jpg
CHÂTEAU PAUL MAS Clos de Savignac 2020,Rotwein,"
14,95€*
","Languedoc, Languedoc","

Notiz:
Ein heimlicher Star unter den Weinen von Jean Claude Mas! Schon die fast schwarze Robe deutet auf extrem reifes Lesegut hin. Das enorm delikate Bouquet liefert eine echtes Spektakel ab: Tiefe Fruchtaromatik (dunkle Beeren, reife Pflaumen), balsamische Noten (Heidekräuter, Menthol), Gewürze (Koriander, schwarzer Pfeffer), Röstaromen (Toast) und Reifenoten (Waldboden, Trüffel) ergeben ein charmantes Wechselspiel. Am Gaumen überwiegt die Frucht, eingerahmt von gut entwickelten Tanninen, glänzend eingebundenen Fassaromen und zarter Kräuterwürzigkeit.
","<div class=""colC"">14,07% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/15894/2020-chateau-paul-mas-clos-de-savignac/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/15894_0.jpg
CHÂTEAU LA TOUR DE BY Magnum 2017,Rotwein,"
19,95€statt30,00€*
","Médoc, Bordeaux","

Notiz:
Eine Magnum-Flasche Bordeaux ist immer etwas Besonderes: als Geschenk, im Kreis lieber Weinfreunde, an festlichen Tafeln und natürlich für den Weinkeller. Freuen sie sich also auf einen ausgesprochen gut gelungenen Jahrgang La Tour de By 2017, der schon mit der sehr tiefen und intensiven roten Farbe von einer schönen Reife der Trauben kündet. Das reine und komplexe Bouquet wird vom Duft reifer roter Früchte dominiert (Brombeeren, Schwarze Johannisbeeren), perfekt komplettiert mit Noten vom Fassausbau und leichten Kräuter- und Gewürzakzenten. Am Gaumen mit reichhaltigem Auftakt, dem eine exzellente, schön ausgewogene Tanninstruktur folgt, im Nachhall schon erstaunlich zugänglich. Gleichwohl besitzt der Wein eine lange Lagerfähigkeit von 10 Jahren und mehr, erst recht in der 1,5-Liter-Magnum!
","<div class=""colC"">12,72% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/17588/2017-chateau-la-tour-de-by-magnum/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17588_0.jpg
CHÂTEAU JACQUES NOIR 2018,Rotwein,"
15,50€*
","Saint-Emilion, Bordeaux","

Notiz:
Klassischer Saint-Émilion, aus 100 % Merlot vinifiziert, der alles hat, was man von einem Wein solch berühmter Herkunft erwartet. Das geht los mit dem tiefen Bordeauxrot, setzt sich fort mit einem herrlich vielschichtigen Bouquet nach roten Kirschen, Schwarzen Johannisbeeren, Vanille, dunkler Schokolade, Gewürzen und einem Hauch Menthol. Am Gaumen treffen gezügelte Frucht auf reifes Tannin und eine profunde Struktur. Besitzt Reife-Potenzial, was auch der lange, vollmundige Nachhall beweist. Classic never goes out of style; selten stimmt dieser schöne Spruch so wie hier.
","<div class=""colC"">14,53% Vol.</div>","<div class=""colC"" itemprop=""color"">mittelkräftig &amp; ausgewogen</div>",Frankreich,https://www.jacques.de/weine/1545/2018-chateau-jacques-noir/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1545_0.jpg
CHÂTEAU LA TOUR DE BY 2017,Rotwein,"
15,80€*
","Médoc, Bordeaux","

Notiz:
Zuverlässigkeit pur symbolisiert das Château La Tour de By, das nun buchstäblich seit Jahrzehnten eine feste Größe bei den Kunden von Jacques’ Wein-Depot ist. Aus gutem Grund, denn auch der ausgesprochen gut gelungenen Jahrgang La Tour de By 2017 legt los wie die Feuerwehr. Schon mit der sehr tiefen und intensiven roten Farbe kündet er von einer schönen Reife der Traube. Das reine und komplexe Bouquet wird vom Duft reifer roter Früchte dominiert (Brombeeren, Schwarze Johannisbeeren), perfekt komplettiert mit Noten vom Fassausbau und leichten Kräuter- und Gewürzakzenten. Am Gaumen mit reichhaltigem Auftakt, dem eine exzellente, schön ausgewogene Tanninstruktur folgt, im Nachhall schon erstaunlich zugänglich. Gleichwohl besitzt der Wein eine Lagerfähigkeit von 10 Jahren, wenn man denn seiner verführerischen Jugend widerstehen kann. Sehr gut zu Lamm und Rind vom Grill, aber auch zur kräftigen vegetarischen Küche die richtige Wahl. 
","<div class=""colC"">12,64% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/17587/2017-chateau-la-tour-de-by/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17587_0.jpg
CHÂTEAU DE BARBE BLANCHE 2016,Rotwein,"
17,60€*
","Lussac - Saint-Emilion, Bordeaux","

Notiz:
„This is a very pretty wine“, schreibt der berühmte Weinkritiker Antonio Galloni über den Château Barbe Blanche und auch seine Kollegen Hubrecht Duijker und Michael Broadbent, sind der Meinung der Wein ist „wahrhaft ein Genuss“. In der Tat, die Cuvée aus 85 % Merlot und 15 % Cabernet Franc hinterlässt schon mit der tiefen, purpurroten Farbe mit violetten Reflexen einen wunderbaren ersten Eindruck. Das komplexe Bouquet offeriert Aromen von schwarzen Beeren, kandierten Früchten, Gewürzen und eine gut integrierte Vanillenote vom Ausbau im Eichenfass. Am Gaumen rund, dicht und großzügig. Der Merlot sorgt für reifes Tannin und dunkle Frucht, während der Cabernet Franc Struktur und Extrakt hinzufügt. Das Nachhall schon von deutlichen Reifenoten geprägt. Ein klassischer Bordeaux, der sehr gut zu gegrilltem Lamm, Fleischpasteten oder Wildgerichten passt.
","<div class=""colC"">13,61% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/1786/2016-chateau-de-barbe-blanche/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1786_0.jpg
CHÂTEAU LA CROIX ROMANE 2018,Rotwein,"
18,95€*
","Lalande de Pomerol, Bordeaux","

Notiz:
Sie gehören zu den Sehnsuchtsweinen viele Bordeaux-Liebhaber, die Gewächse aus der Appellation Pomerol. Nur schade, dass viele dieser Weine ausgesprochen kostspielig sind. Schaut man ein wenig über die Grenze findet man schnell den Satelliten Lalande de Pomerol, der viel Terrain gut gemacht hat in den letzten Jahren und einen glänzenden Weinwert bietet. Das Château La Croix Romane ist ein prächtiger Vertreter, der schon mal mit seiner tiefpurpurnen Farbe Eindruck macht. Auch das vielfältige Bouquet mit schwarzen Früchten wie Pflaume, Cassis und Kirsche, Fassaromen vom 12-monatigen Ausbau in Barriques wie Rauch, Leder und Vanille, sowie einer leicht ätherischen Nuance (Minze) machen Lust auf ein erstes Glas. Am Gaumen stoffig, kräftig mit exzellentem Tanningerüst, tiefgründiger Textur und ein Nachhall mit herrlich cremiger Textur, der Merlot (80 %) lässt grüßen. Ein toller Wein, ein seriöser Lalande de Pomerol!
","<div class=""colC"">13,64% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/13956/2018-chateau-la-croix-romane/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/13956_0.jpg
CHÂTEAU DE LA SOUJEOLE Grand Vin 2018,Rotwein,"
23,90€*
","Malpère, Languedoc","

Notiz:
Gérard Bertrand ist ein großer und großartiger Botschafter seiner Heimat Südfrankreich. Wie ein Archäologe erforscht er regionales Terroir und lokale klimatische Bedingungen. Auf einer seiner Exkursionen wurde er in Malepère fündig, wo er das Château de la Soujeole erwarb und hier mit seinem Gran Vin zeigt, was in dieser eher unbekannten Appellation steckt. Das startet mit einer satten bordeauxroten Farbe. Das Bouquet des würzig-kräftigen Grand Vin, mit seinem Duft nach saftigen Kirschen, reifen Brombeeren, Edel-Schoko und Vanille ist ausgesprochen verführerisch. Am Gaumen „ein sattes Pfund Wein“, mit toller Textur, vollreifen, sämigen Tanninen, hoher Fruchtdichte bei klug eingebautem Holz und einem warmen, mediterranen Nachhall, der an einen Kräuterstrauß erinnert. Ein erstaunlich eigenständiger Wein, eine wunderbare Entdeckung!
","<div class=""colC"">14,37% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/17224/2018-chateau-de-la-soujeole-grand-vin/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17224_0.jpg
CIGALUS Rouge BIO** 2019 – FR-BIO-01,Rotwein,"
26,70€*
","Aude Hauterive, Languedoc","

Notiz:
Gérard Bertrand ist nicht nur ein unermüdlicher Streiter für das Bewahren südfranzösischer Weinkultur, er ist auch ein Verfechter biodynamischen Anbaus. Und das gerade auch bei seinen Spitzenweinen. Der Cigalus Rouge - von Cabernet Sauvignon und Cabernet Franc dominiert - ist sogar mit dem Demeter-Label geadelt! Das Resultat ist ein beeindruckender Bordeaux-Blend made in Languedoc. Intensive rubinrote Farbe mit mahagonifarbenem Saum kennzeichnet die Farbe. Zuerst ruft das Bouquet konzentrierte, sehr reife schwarze Früchte hervor. Nach einer kurzen Zeit im Glas entfaltet sich mehr Komplexität mit Toast und gerösteter Eiche. Am Gaumen ist er üppig und opulent mit samtigen Tanninen. Die Aromen schwarzer Früchte - Brombeeren, schwarze Kirschen und Pflaumen - kommen mit einer komplexen Vielschichtigkeit wieder zum Vorschein. Der Nachhall ist lang, mit großer Ausgewogenheit und einem spannenden Touch frischer Minze. Perfekt zu Entrecôte vom Grill.
","<div class=""colC"">15,21% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/1698/2019-cigalus-rouge-bio/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1698_0.jpg
CASTELMAURE N°3 2017,Rotwein,"
26,95€*
","Corbières, Languedoc","

Notiz:
Gibt es etwas Schöneres beim Wein, als das Eintauchen in die Region, aus der er stammt? Eine Flasche der Cuvée n° 3 von Castelmaure zu öffnen, ist wie ein Pfad durch die Hügel von Corbières zu durchwandern: Noten von schwarzen Johannisbeeren und Brombeeren verbinden sich mit Extrakten von Thymian und Rosmarin sowie mit würzigen, pfeffrigen und süßholzartigen Nuancen. Diese kräftige, klassische und gut gebaute Cuvée aus 40 % Syrah, 35 % Grenache und 25 % Carignan mit exzellentem Lagerpotenzial hat wirklich alles, um die Herzen eines anspruchsvollsten Weinliebhaber zum Schmelzen zu bringen ... Ein wahrer Genuss! Cave de Castelmaure Cuvée n° 3 wird Sie begeistern.
","<div class=""colC"">14,78% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/15966/2017-castelmaure-n-3/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/15966_0.jpg
CHÂTEAU DES FINES ROCHES 2019,Rotwein,"
28,50€*
","Châteauneuf-du-Pape, Rhônetal","

Notiz:
Châteauneuf-du-Pape… Bei diesem Namen läuft Fans großer französischer Weine, das Wasser im Munde zusammen. Das liegt nicht nur an der geradezu charismatischen Ausstrahlung dieses historischen Weins, sondern auch am ungeheuren Qualitätssprung in der letzten Dekade: Châteauneuf-du-Pape war lange nicht so gut wie heute. Ein Musterexemplar, aus den klassischen Rebsorten Grenache, Syrah, Mourvèdre, Cinsault, Counoise und Muscardin ist der Fines Roches, dessen tief rubinrote Farbe erste Größe erahnen lässt. Dem üppigen Bouquet mit roten Früchten, Gewürzen, Kräutern und Rauch, folgt ein fulminanter Auftritt am Gaumem mit exzellenter Ausgewogenheit, großzügiger Struktur, vollreifem Tannin und ellenlangem Finale. Hier gibt es ein Alterungspotenzial von 10 Jahren, wenn man dem Wein denn solange widerstehen kann. Sehr gut zu Wildgerichten und würziger vegetarischer Küche. 
","<div class=""colC"">14,90% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/16062/2019-chateau-des-fines-roches/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16062_0.jpg
CHÂTEAU LA TOUR DE BY Heritage 2015,Rotwein,"
31,00€*
","Médoc, Bordeaux","

Notiz:
Das ist die Geschichte: Marc Pagès schuf zusammen mit dem legendären Önologie-Professor Émile Peynaud 1982 eine Cuvée, die das ganze Potenzial vom Château La Tour de By aufzeigten sollte, sein Enkel Frédéric Le Clerc führt dieses Erbe (Héritage) fort und setzt seinem Großvater damit ein Denkmal. Das sind die Fakten: Rebstöcke mit einem Durchschnittsalter von 60 Jahren, nur 35 hl/ha Ertrag, 80 % Cabernet Sauvignon und 20 % Merlot und 18 Monate Ausbau in neuen und in gebrauchten französischen Barriques. Das ist der Wein: Dunkles, dichtes Bordeauxrot in der Farbe. Das wuchtige Bouquet duftet nach schwarzen Früchten (Brombeeren, Schwarzkirschen) Gewürzen, Edelschoko und Rauch. Am Gaumen konzentriert und komplex. Unglaublich dichte Struktur, satte Tannine, großzügige Textur, alles in perfekter Balance, der Nachhall ausdrucksstark und ellenlang. Ein Médoc mit extrem hohem Niveau..
","<div class=""colC"">13,67% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/17026/2015-chateau-la-tour-de-by-heritage/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17026_0.jpg
JADOT Aloxe-Corton 2015,Rotwein,"
47,90€*
","Aloxe-Corton, Burgund","

Notiz:
Hervorragenden Burgunder aus einer renommierten Appellation der Côte de Beaune, von einem Super-Erzeuger, aber schon gut gereift. Gibt es das? Ja, das gibt es tatsächlich: den Aloxe-Corton der Maison Louis Jadot! Freuen Sie sich auf ein authentisches Pinot Noir-Erlebnis, das mit einem vollen Purpurrot mit rubinrotem Rand startet. Das unvergleichlich typische Bouquet macht sichtbar, warum echter Burgunder nicht nachzuahmen ist…  Mit roten Waldbeeren, reifen Kirschen, Leder-und Rauchnoten, würzigem Eichenholz, zarten foralen Noten, Gewürzen und Kräutern. Am Gaumen ebenso kompromisslos, mit einer sehr ausgeklügelten Tannin-Struktur, brillant gebändigtem Holz und jener – fast möchte man es schon schwerelose Eleganz nennen – die nur ein Burgunder mit solchem Format besitzt. Pinot Noir at its best, as simple as that!
","<div class=""colC"">12,93% Vol.</div>","<div class=""colC"" itemprop=""color"">mittelkräftig &amp; ausgewogen</div>",Frankreich,https://www.jacques.de/weine/17850/2015-jadot-aloxe-corton/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17850_0.jpg
JADOT Volnay 2015,Rotwein,"
54,90€*
","Volnay, Burgund","

Notiz:
„Die filigranen Weine gehören nicht zu den kräftigsten, wohl aber zu den würzigsten und vor allem duftigsten der Côte de Beaune“, schreibt Jens Priewe über die Pinot Noir aus Volnay auf seiner Homepage „Weinkenner.de“. Damit bringt der angesehene deutsche Fachjournalist den Charakter der Volnay-Burgunder auf den Punkt. Und den findet man selbstverständlich auch beim Volnay der Maison Louis Jadot wieder. Sanftes Rubinrot in der Robe. Der feinziselierte Duft erzählt von reifen Himbeeren und Walderdbeeren, dezenten Kräuternoten und einem faszinierend eingebundenen Duftstrauß von Rauch-und Röstnoten, alles auf dem Grund solider Mineralität. Am Gaumen setzt sich diese kluge Dramaturgie nahtlos fort. Reife, aber dichte Tannine, noble Textur, große Ausgewogenheit bei zupackendem Grip, ein Finish, das Kopf und Bauch gleichermaßen anspricht. Das ist großes Pinot Noir-Kino, allerdings ohne Blockbuster-Attitüde.
","<div class=""colC"">12,99% Vol.</div>","<div class=""colC"" itemprop=""color"">mittelkräftig &amp; ausgewogen</div>",Frankreich,https://www.jacques.de/weine/17851/2015-jadot-volnay/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17851_0.jpg
DOMAINE SAINTE SOPHIE 2020,Rotwein,"
6,95€*
","Languedoc - Saint Christol, Languedoc","

Notiz:
Ein wahrer Languedoc-Veteran im Sortiment von Jacques’ und seit Jahr und Tag mit einem schier unglaublich guten Preis-Qualitäts-Niveau unterwegs. Die aktuelle Edition macht da keine Ausnahme. Der dichten rubinroten Farbe folgt ein reicher Duftstrauß mit roten und schwarzen Beeren, Heidekräutern und reifer Kirsche, unterlegt mit einem deutlichen Süßholz-Ton, der dem Wein eine unverwechselbare Note verleiht. Der Geschmack ist kraftvoll, würzig und von reifen Tanninen geprägt, genial gestützt von satter Frucht und mediterraner Kräuterwürzigkeit. Diese Cuvée befindet sich in einer hervorragenden Form.
","<div class=""colC"">14,44% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/2061/2020-domaine-sainte-sophie/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/2061_0.jpg
LES ORMIÈRES 2020,Rotwein,"
6,95€*
","Pays d'Oc, Languedoc","

Notiz:
Eine so ungewöhnliche wie spannende Cuvée aus Marselan und Alicante Bouschet, die schon mit ihrer tiefroten Farbe zu beeindrucken weiß. Das Bouquet mit reifen roten Beeren und würzigen Kräutern ist ebenso animierend wie der herrlich kräftig-fruchtige Geschmack und der saftige Nachhall. Das ist eine unbekannte Seite des Languedoc, die es lohnt zu entdecken. Passt sehr gut zu geschmortem Fleisch und würzigen Pasta-Rezepten. 
","<div class=""colC"">13,31% Vol.</div>","<div class=""colC"" itemprop=""color"">mittelkräftig &amp; ausgewogen</div>",Frankreich,https://www.jacques.de/weine/17834/2020-les-ormieres/?cPath=6_23,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17834_0.jpg
